simulation time,actual_yL
20.240857,0.000000
20.249190,0.000000
20.257523,0.000000
20.265856,0.000000
20.274189,0.000000
20.282522,0.000000
20.290855,0.000000
20.299188,0.000000
20.307521,0.000000
20.315854,0.000000
20.324187,0.000000
20.332520,0.000000
20.340853,0.000000
20.349186,0.000000
20.357519,0.000000
20.365852,0.000000
20.374185,0.000000
20.382518,0.000000
20.390851,0.000000
20.399184,0.000000
20.407517,0.000000
20.415850,0.000000
20.424183,0.000000
20.432516,0.000000
20.440849,0.000000
20.449182,0.000000
20.457515,0.000000
20.465848,0.000000
20.474181,0.000000
20.482514,0.000000
20.490847,0.000000
20.499180,0.000000
20.507513,0.000000
20.515846,0.000000
20.524179,0.000000
20.532512,0.000000
20.540845,0.000000
20.549178,0.000000
20.557511,0.000000
20.565844,0.000000
20.574177,0.000000
20.582510,0.000000
20.590843,0.000000
20.599176,0.000000
20.607509,0.000000
20.615842,0.000000
20.624175,0.000000
20.632508,0.000000
20.640841,0.000000
20.649174,0.000000
20.657507,0.000000
20.665840,0.000000
20.674173,0.000000
20.682506,0.000000
20.690839,0.000000
20.699172,0.000000
20.707505,0.000000
20.715838,0.000000
20.724171,0.000000
20.732504,0.000000
20.740837,0.000000
20.749170,0.000000
20.757503,0.000000
20.765836,0.000000
20.774169,0.000000
20.782502,0.000000
20.790835,0.000000
20.799168,0.000000
20.807501,0.000000
20.815834,0.000000
20.824167,0.000000
20.832500,0.000000
20.840833,0.000000
20.849166,0.000000
20.857499,0.000000
20.865832,0.000000
20.874165,0.000000
20.882498,0.000000
20.890831,0.000000
20.899164,0.000000
20.907497,0.000000
20.915830,0.000000
20.924163,0.000000
20.932496,0.000000
20.940829,0.000000
20.949162,0.000000
20.957495,0.000000
20.965828,0.000000
20.974161,0.000000
20.982494,0.000000
20.990827,0.000000
20.999160,0.000000
21.007493,0.000000
21.015826,0.000000
21.024159,0.000000
21.032492,0.000000
21.040825,0.000000
21.049158,0.000000
21.057491,0.000000
21.065824,0.000000
21.074157,0.000000
21.082490,0.000000
21.090823,0.000000
21.099156,0.000000
21.107489,0.000000
21.115822,0.000000
21.124155,0.000000
21.132488,0.000000
21.140821,0.000000
21.149154,0.000000
21.157487,0.000000
21.165820,0.000000
21.174153,0.000000
21.182486,0.000000
21.190819,0.000000
21.199152,0.000000
21.207485,0.000000
21.215818,0.000000
21.224151,0.000000
21.232484,0.000000
21.240817,0.000000
21.249150,0.000000
21.257483,0.000000
21.265816,0.000000
21.274149,0.000000
21.282482,0.000000
21.290815,0.000000
21.299148,0.000000
21.307481,0.000000
21.315814,0.000000
21.324147,0.000000
21.332480,0.000000
21.340813,0.000000
21.349146,0.000000
21.357479,0.000000
21.365812,0.000000
21.374145,0.000000
21.382478,0.000000
21.390811,0.000000
21.399144,0.000000
21.407477,0.000000
21.415810,0.000000
21.424143,0.000000
21.432476,0.000000
21.440809,0.000000
21.449142,0.000000
21.457475,0.000000
21.465808,0.000000
21.474141,0.000000
21.482474,0.000000
21.490807,0.000000
21.499140,0.000000
21.507473,0.000000
21.515806,0.000000
21.524139,0.000000
21.532472,0.000000
21.540805,0.000000
21.549138,0.000000
21.557471,0.000000
21.565804,0.000000
21.574137,0.000000
21.582470,0.000000
21.590803,0.000000
21.599136,0.000000
21.607469,0.000000
21.615802,0.000000
21.624135,0.000000
21.632468,0.000000
21.640801,0.000000
21.649134,0.000000
21.657467,0.000000
21.665800,0.000000
21.674133,0.000000
21.682466,0.000000
21.690799,0.000000
21.699132,0.000000
21.707465,0.000000
21.715798,0.000000
21.724131,0.000000
21.732464,0.000000
21.740797,0.000000
21.749130,0.000000
21.757463,0.000000
21.765796,0.000000
21.774129,0.000000
21.782462,0.000000
21.790795,0.000000
21.799128,0.000000
21.807461,0.000000
21.815794,0.000000
21.824127,0.000000
21.832460,0.000000
21.840793,0.000000
21.849126,0.000000
21.857459,0.000000
21.865792,0.000000
21.874125,0.000000
21.882458,0.000000
21.890791,0.000000
21.899124,0.000000
21.907457,0.000000
21.915790,0.000000
21.924123,0.000000
21.932456,0.000000
21.940789,0.000000
21.949122,0.000000
21.957455,0.000000
21.965788,0.000000
21.974121,0.000000
21.982454,0.000000
21.990787,0.000000
21.999120,0.000000
22.007453,0.000000
22.015786,0.000000
22.024119,0.000000
22.032452,0.000000
22.040785,0.000000
22.049118,0.000000
22.057451,0.000000
22.065784,0.000000
22.074117,0.000000
22.082450,0.000000
22.090783,0.000000
22.099116,0.000000
22.107449,0.000000
22.115782,0.000000
22.124115,0.000000
22.132448,0.000000
22.140781,0.000000
22.149114,0.000000
22.157447,0.000000
22.165780,0.000000
22.174113,0.000000
22.182446,0.000000
22.190779,0.000000
22.199112,0.000000
22.207445,0.000000
22.215778,0.000000
22.224111,0.000000
22.232444,0.000000
22.240777,0.000000
22.249110,0.000000
22.257443,0.000000
22.265776,0.000000
22.274109,0.000000
22.282442,0.000000
22.290775,0.000000
22.299108,0.000000
22.307441,0.000000
22.315774,0.000000
22.324107,0.000000
22.332440,0.000000
22.340773,0.000000
22.349106,0.000000
22.357439,0.000000
22.365772,0.000000
22.374105,0.000000
22.382438,0.000000
22.390771,0.000000
22.399104,0.000000
22.407437,0.000000
22.415770,0.000000
22.424103,0.000000
22.432436,0.000000
22.440769,0.000000
22.449102,0.000000
22.457435,0.000000
22.465768,0.000000
22.474101,0.000000
22.482434,0.000000
22.490767,0.000000
22.499100,0.000000
22.507433,0.000000
22.515766,0.000000
22.524099,0.000000
22.532432,0.000000
22.540765,0.000000
22.549098,0.000000
22.557431,0.000000
22.565764,0.000000
22.574097,0.000000
22.582430,0.000000
22.590763,0.000000
22.599096,0.000000
22.607429,0.000000
22.615762,0.000000
22.624095,0.000000
22.632428,0.000000
22.640761,0.000000
22.649094,0.000000
22.657427,0.000000
22.665760,0.000000
22.674093,0.000000
22.682426,0.000000
22.690759,0.000000
22.699092,0.000000
22.707425,0.000000
22.715758,0.000000
22.724091,0.000000
22.732424,0.000000
22.740757,0.000000
22.749090,0.000000
22.757423,0.000000
22.765756,0.000000
22.774089,0.000000
22.782422,0.000000
22.790755,0.000000
22.799088,0.000000
22.807421,0.000000
22.815754,0.000000
22.824087,0.000000
22.832420,0.000000
22.840753,0.000000
22.849086,0.000000
22.857419,0.000000
22.865752,0.000000
22.874085,0.000000
22.882418,0.000000
22.890751,0.000000
22.899084,0.000000
22.907417,0.000000
22.915750,0.000000
22.924083,0.000000
22.932416,0.000000
22.940749,0.000000
22.949082,0.000000
22.957415,0.000000
22.965748,0.000000
22.974081,0.000000
22.982414,0.000000
22.990747,0.000000
22.999080,0.000000
23.007413,0.000000
23.015746,0.000000
23.024079,0.000000
23.032412,0.000000
23.040745,0.000000
23.049078,0.000000
23.057411,0.000000
23.065744,0.000000
23.074077,0.000000
23.082410,0.000000
23.090743,0.000000
23.099076,0.000000
23.107409,0.000000
23.115742,0.000000
23.124075,0.000000
23.132408,0.000000
23.140741,0.000000
23.149074,0.000000
23.157407,0.000000
23.165740,0.000000
23.174073,0.000000
23.182406,0.000000
23.190739,0.000000
23.199072,0.000000
23.207405,0.000000
23.215738,0.000000
23.224071,0.000000
23.232404,0.000000
23.240737,0.000000
23.249070,0.000000
23.257403,0.000000
23.265736,0.000000
23.274069,0.000000
23.282402,0.000000
23.290735,0.000000
23.299068,0.000000
23.307401,0.000000
23.315734,0.000000
23.324067,0.000000
23.332400,0.000000
23.340733,0.000000
23.349066,0.000000
23.357399,0.000000
23.365732,0.000000
23.374065,0.000000
23.382398,0.000000
23.390731,0.000000
23.399064,0.000000
23.407397,0.000000
23.415730,0.000000
23.424063,0.000000
23.432396,0.000000
23.440729,0.000000
23.449062,0.000000
23.457395,0.000000
23.465728,0.000000
23.474061,0.000000
23.482394,0.000000
23.490727,0.000000
23.499060,0.000000
23.507393,0.000000
23.515726,0.000000
23.524059,0.000000
23.532392,0.000000
23.540725,0.000000
23.549058,0.000000
23.557391,0.000000
23.565724,0.000000
23.574057,0.000000
23.582390,0.000000
23.590723,0.000000
23.599056,0.000000
23.607389,0.000000
23.615722,0.000000
23.624055,0.000000
23.632388,0.000000
23.640721,0.000000
23.649054,0.000000
23.657387,0.000000
23.665720,0.000000
23.674053,0.000000
23.682386,0.000000
23.690719,0.000000
23.699052,0.000000
23.707385,0.000000
23.715718,0.000000
23.724051,0.000000
23.732384,0.000000
23.740717,0.000000
23.749050,0.000000
23.757383,0.000000
23.765716,0.000000
23.774049,0.000000
23.782382,0.000000
23.790715,0.000000
23.799048,0.000000
23.807381,0.000000
23.815714,0.000000
23.824047,0.000000
23.832380,0.000000
23.840713,0.000000
23.849046,0.000000
23.857379,0.000000
23.865712,0.000000
23.874045,0.000000
23.882378,0.000000
23.890711,0.000000
23.899044,0.000000
23.907377,0.000000
23.915710,0.000000
23.924043,0.000000
23.932376,0.000000
23.940709,0.000000
23.949042,0.000000
23.957375,0.000000
23.965708,0.000000
23.974041,0.000000
23.982374,0.000000
23.990707,0.000000
23.999040,0.000000
24.007373,0.000000
24.015706,0.000000
24.024039,0.000000
24.032372,0.000000
24.040705,0.000000
24.049038,0.000000
24.057371,0.000000
24.065704,0.000000
24.074037,0.000000
24.082370,0.000000
24.090703,0.000000
24.099036,0.000000
24.107369,0.000000
24.115702,0.000000
24.124035,0.000000
